Dataset 1: Glass
K-NN Classifier Fold 1:
k=1
Accuracy: 84.62
   Actual  Predicted
712     7.0   8.333704
713    11.0  10.732299
714     8.0  10.328987
715     9.0  11.198615
716     5.0   6.652492
717    12.0  10.333397
718     8.0   6.884376
719    13.0  10.567654
720    12.0  11.090952
721     8.0  10.981175
722     9.0  11.225990
723     6.0   8.049923
724     9.0  10.129920
725     6.0   6.709012
726    12.0  11.043617
727     8.0   9.351499
728     9.0   8.772890
729     9.0  10.825871
730    11.0  12.030353
731    10.0  12.263872
732     6.0   8.223334
733     9.0  11.172727
734     6.0   6.699700
735    11.0   9.822149
736     9.0  10.248773
737    10.0  10.881920
738    10.0  10.395153
739    11.0  10.455173
740    10.0   9.554916
741    10.0  11.604018
742    11.0   9.932917
743    10.0  10.163932
744     9.0  11.144516
745     9.0  11.414643
746    10.0  10.956299
747     5.0   6.695014
748    15.0  11.148638
749    12.0   7.598534
750     9.0  10.218307
751     7.0   6.895982

K-NN Regression Fold 2:
k=5
MSE: 0.64
     Actual  Predicted
0      11.0  10.921102
1      15.0  10.132243
2       9.0   9.371530
3      11.0  10.341173
4       6.0   6.801448
5      13.0   8.275122
6      10.0  11.768372
7       9.0  11.246544
8       5.0   6.778706
9       7.0   6.795852
10      9.0  11.157689
11     11.0  12.333093
12     11.0  10.629027
13     12.0   9.966871
14      9.0  10.901702
15      7.0   9.154076
16      9.0  11.409471
17     18.0  10.875897
18      9.0  10.814077
19     13.0  11.872081
20      6.0   7.276969
21      5.0   7.027274
22     11.0  10.652667
23      7.0   9.778420
24     11.0  12.040076
25      9.0  10.665061
26      8.0   7.912439
27     11.0  10.979009
28      8.0   8.556215
29     12.0   9.308953
30     11.0  10.287407
31      8.0   7.275526
32      6.0   6.772022
33     14.0  12.330989
34      6.0   8.363920
35      4.0   6.680780
36      6.0   7.327642
37     15.0  11.578964
38      6.0   6.674676
39      6.0   6.695376
40     11.0  11.293542
41      6.0   6.886719
42      7.0   8.060856
43      8.0  10.694308
44      8.0  11.366513
45     11.0   7.437017
46      7.0   9.245045
47      9.0  11.928842
48      8.0  10.548104
49      9.0  11.178248
50      4.0   6.663025
51     10.0  11.203050
52      9.0   9.662413
53     16.0  11.220994
54      8.0  10.276682
55     11.0  11.564285
56     12.0   9.781492
57     10.0   9.365328
58      9.0   8.845289
59      8.0   8.975258
60      9.0  11.594246
61     11.0  11.291401
62      9.0  10.080196
63      9.0   9.366609
64     11.0  11.509744
65      8.0   7.545563
66     12.0  11.800416
67      7.0   7.319683
68      6.0   7.662396
69      6.0   7.089547
70     12.0  10.231048
71     11.0  10.096959
72     11.0  12.331675
73     19.0  10.775469
74      7.0   9.733126
75     10.0  10.846397
76      9.0  11.153306
77     10.0   7.305688
78     14.0  10.998976
79      9.0   9.036595
80      9.0  11.294532
81      8.0   8.465283
82      6.0   7.053049
83     10.0  10.405812
84     10.0  11.105510
85      9.0  11.441967
86      8.0   7.445160
87      7.0   6.712945
88      6.0   6.805853
89      7.0   7.085713
90     15.0  10.227145
91      9.0  10.136486
92     12.0   9.253534
93     11.0  10.650247
94     10.0  11.090236
95      8.0   9.821213
96     10.0  10.425419
97     11.0   9.582920
98     10.0  10.172803
99      5.0   6.670119
100     8.0   7.009207
101     8.0   7.065752
102     8.0   8.737443
103     4.0   6.681578
104     6.0   7.683415
105     9.0  10.311545
106    14.0  10.362820
107     8.0  10.759536
108    10.0  11.099397
109    14.0  11.140364
110     8.0   7.896184
111     5.0   6.724603
112    10.0  11.187058
113     7.0   7.161858
114     9.0   8.385474
115     8.0   8.651855
116     8.0   8.962832
117    12.0  11.282682
118     8.0   8.055452
119     8.0  10.930711
120     7.0   6.708512
121     7.0   8.808283
122    11.0  11.178586
123     9.0  10.398681
124     6.0   8.805694
125     8.0  10.905464
126     7.0   8.742514
127     8.0   9.145411
128    17.0  10.676676
129    10.0  10.950600
130    11.0   9.942690
131    13.0  11.772789
132     6.0   6.688492
133    10.0  11.912310
134     7.0   6.914300
135     8.0   8.958588
136    11.0  11.436885
137     9.0   9.025789
138     9.0  10.751937
139    10.0  10.748511
140     8.0   9.821566
141     7.0  10.673125
142     9.0  10.729878
143    10.0   9.640344
144     8.0  10.222462
145    11.0   9.971067
146     7.0   9.938575
147     9.0   9.199365
148    10.0  11.517179
149     7.0   7.523759
150    11.0  10.774627
151    12.0  11.996918
152    13.0  11.281392
153    10.0   9.049953
154    15.0   9.993132
155    13.0  11.163259
156     5.0   6.762597
157     7.0   7.196183
158    16.0  12.188225
159     7.0   7.122033
160     4.0   6.673238
161     9.0   6.790035
162     9.0   9.093457
163     9.0  10.979979
164     9.0  10.527403
165    10.0  11.211348
166    18.0   9.960829
167    10.0  10.881235
168    11.0   9.113594
169     6.0   6.774757
170    11.0  12.187724
171     8.0   9.586153
172     8.0   8.287341
173    11.0  10.925652
174     9.0   9.360255
175    12.0  10.799694
176    10.0  11.470406
177     7.0   6.967866
178    10.0  11.253374
179     7.0   8.700126
180     9.0  11.214116
181    10.0   6.953042
182     9.0  11.128698
183    11.0  11.231391
184     9.0  11.092670
185    11.0  10.632167
186    13.0  10.839815
187     9.0  11.149706
188     8.0   9.019865
189     5.0   6.785646
190     7.0   8.679253
191     6.0   7.906890
192    21.0  10.523762
193    10.0   8.192014
194    14.0  11.141018
195    10.0  10.493179
196    11.0   9.484656
197    10.0   9.642407
198     9.0  12.262879
199    17.0  11.163925
200     9.0  10.409882
201    27.0  12.319941
202     8.0   7.171896
203    14.0  11.877031
204    11.0   7.955451
205    11.0  11.149097
206     8.0   9.416355
207    11.0  11.333571
208    13.0  12.232008
209    13.0  11.997139
210    11.0  10.725610
211     9.0  10.334706
212     9.0  10.991055
213    19.0  11.066825
214    15.0  11.519402
215    11.0  11.325135
216    10.0  11.160409
217    10.0  11.328207
218     8.0   9.639172
219    14.0  12.301551
220     9.0   6.960652
221     5.0   6.911241
222     9.0   9.674153
223    11.0   9.607340
224    10.0   7.584403
225     9.0  11.951185
226    13.0   9.188788
227    11.0  10.463992
228     3.0   6.661341
229     9.0   9.847228
230     8.0  11.011857
231    12.0  10.757041
232     9.0   9.885989
233    13.0  10.646092
234    10.0  11.353586
235    18.0  10.888691
236    10.0  11.173523
237    15.0  11.860983
238    10.0  11.117643
239     8.0  10.613411
240    12.0  11.135069
241     8.0   7.237491
242     8.0   9.824841
243    11.0  11.872069
244    22.0  10.221857
245     8.0   8.666857
246    16.0  11.646991
247    19.0  11.059237
248     9.0   7.982214
249    18.0  10.864285
250     9.0  10.613891
251     6.0   6.841684
252    16.0  10.516321
253     9.0  10.695459
254     5.0   6.826351
255    10.0  11.128869
256     8.0  10.878566
257    11.0  11.655378
258    11.0   8.795798
259    12.0  10.979373
260     6.0   8.252513
261     7.0   8.225893
262    11.0  12.014797
263     9.0   9.966514
264    12.0  11.169296
265     9.0  10.067729
266     9.0  11.206346
267     7.0   8.948049
268    17.0  10.651622
269    14.0  11.621196
270     3.0   6.658335
271    13.0  12.283441
272     7.0   8.070392
273     6.0   6.786104
274     9.0   9.526409
275    10.0   9.331180
276    17.0   9.966995
277     8.0   9.712101
278    11.0  11.672220
279     7.0   8.708256
280     7.0   9.440761
281    11.0  11.185155
282    10.0  12.191306
283     6.0   6.793903
284    15.0  11.745817
285    10.0   9.670571
286     9.0   7.113704
287    15.0  11.433424
288    12.0  11.432263
289     8.0  10.562104
290     7.0   7.456806
291    12.0  11.533990
292     8.0  10.247089
293    10.0  10.672548
294     6.0   6.956438
295     8.0   7.898193
296    10.0  11.254699
297     9.0  11.340687
298     9.0  10.955156
299    14.0   8.479875
300     9.0   8.598356
301    10.0  11.343153
302    11.0  11.486261
303    14.0  10.088278
304    11.0  11.256237
305     7.0   8.356786
306    10.0   9.427341
307    17.0  10.818132
308     5.0   7.056701
309     8.0  12.044696
310    11.0  11.925826
311    12.0  10.796701
312     9.0  10.713910
313     8.0   7.069107
314     6.0   7.084223
315    19.0  11.268870
316    11.0  12.010777
317    10.0   8.901507
318    14.0  10.882187
319     5.0   6.664653
320    16.0  10.897689
321    11.0   9.911494
322    12.0  11.529247
323     6.0   7.454064
324    11.0  10.942237
325     7.0  10.065486
326     9.0  10.724304
327    13.0  11.913849
328     8.0   6.971564
329     9.0  10.964862
330    11.0   8.824091
331    15.0  11.955866
332     5.0   6.692192
333    11.0  12.007225
334    18.0  11.355082
335     9.0  10.853494
336    14.0  10.082514
337    12.0   8.866534
338     8.0   8.115649
339     7.0   9.040308
340    11.0  12.178946
341    11.0  11.373214
342    13.0  10.800384
343    11.0  11.066818
344     9.0   9.846016
345    15.0   9.615253
346    14.0   9.121341
347    14.0  10.946082
348     6.0   6.945581
349    10.0  11.044059
350    19.0  10.359250
351     9.0   9.678627
352     9.0  11.675112
353    11.0  11.598378
354    13.0  12.156257
355     5.0   6.696021
356    11.0  11.791990
357     8.0   9.507771
358    11.0  11.280740
359    12.0  12.250233
360     9.0  11.551804
361    11.0   9.582248
362     9.0  10.567241
363     9.0  11.386766
364     8.0   9.363082
